,comment_count,dislike_count,duration,like_count,live,title,view_count,publish_hour,publish_day,publish_month,publish_date,days_after_last_video,title_length,description_length,tag_count
616,5045,413,759,21895,0,Samsung Galaxy S4 vs HTC One!,937543,20,4,4,2013-04-12,5,29,873,29
615,1201,117,344,8984,0,Motorola X-Phone Rumor Rant!,112065,0,2,4,2013-04-17,5,28,598,14
614,1770,132,499,8151,0,Google Edition Galaxy S4: Explained!,250909,23,3,4,2013-04-18,1,36,408,11
613,1136,101,852,11294,0,Top 10 Google I/O 2013 Announcements!,179420,23,1,4,2013-04-23,5,37,1002,11
612,4127,608,447,42358,0,Beats Audio: Explained!,1850371,18,4,4,2013-04-26,3,23,412,5
611,1328,177,485,9237,0,LG Optimus G Pro Review!,572956,0,2,5,2013-05-01,5,24,464,15
610,3628,609,505,26600,0,Top 5 Most Overhyped Tech!,1403746,16,4,5,2013-05-03,2,26,888,10
609,1740,259,529,13742,0,What's on my Android Phone 2013!,612217,22,2,5,2013-05-08,5,32,1502,18
608,1023,129,372,13024,0,How Google is Taking Back Android!,204608,23,5,5,2013-05-11,3,34,515,9
607,3034,407,492,15855,0,2013 Mac Pro: Explained!,605091,17,3,5,2013-05-16,5,24,510,16
606,7272,1494,745,49386,0,Where iOS 7 Features Come From!,1171214,20,4,5,2013-05-17,1,31,703,16
605,1695,214,379,16289,0,5 True Facts about Google X!,482951,2,3,5,2013-05-23,6,28,762,20
604,3494,460,449,22728,0,Samsung Galaxy Mega Review!,1129806,19,0,5,2013-05-27,4,27,391,11
603,2289,314,399,11849,0,"13"" Macbook Air 2013 Review!",917242,1,4,5,2013-05-31,4,28,619,11
602,2083,82,566,8177,0,MKBHD Update 9.0!,198577,22,1,6,2013-06-04,4,17,479,13
601,5508,1444,622,42333,0,Top 5 Fastest Discontinued Tech Products!,2573144,20,4,6,2013-06-07,3,41,742,12
600,1658,264,518,12610,0,Nokia Lumia 925 Review!,635384,21,1,6,2013-06-11,4,23,524,10
599,1494,90,436,8337,0,Google Edition HTC One Review!,303472,17,3,6,2013-06-13,2,30,758,15
597,4264,502,435,13128,0,Samsung Galaxy Note 3 Hype!,702038,0,6,6,2013-06-23,10,27,507,15
596,1671,174,485,11292,0,Ubuntu Edge: Explained!,365661,22,1,6,2013-06-25,2,23,581,7
595,2807,1020,455,26683,0,Google Chromecast Review!,3806318,23,0,7,2013-07-01,6,25,506,10
594,1617,226,337,20291,0,Top 5 Android 4.3 Features!,530498,15,3,7,2013-07-04,3,27,490,11
593,3534,348,570,29504,0,Moto X Features: Explained!,692132,23,2,7,2013-07-10,6,27,983,16
592,3200,326,477,29834,0,Nexus 7 (2013) Review!,1049831,0,0,7,2013-07-15,5,22,507,12
591,4978,599,811,34132,0,Motorola Moto X Review!,1972434,0,1,7,2013-07-23,8,23,476,25
590,4691,453,442,17695,0,The Perfect Smartphone! (2013),844079,23,4,7,2013-07-26,3,30,635,17
589,8274,1363,552,60805,0,Top 5 Best Headphones Under $200!,4648881,21,0,7,2013-07-29,3,33,967,26
588,3890,1056,636,31262,0,Nokia Lumia 1020 Review!,2263218,20,2,7,2013-07-31,2,24,914,21
587,1495,220,501,9581,0,5 Moto X Tips & Tricks!,468942,19,4,8,2013-08-02,2,23,778,12
586,14043,2083,620,76249,0,Google Glass Explorer Edition: Explained!,5542303,23,1,8,2013-08-06,4,41,389,16
585,1727,125,445,11145,0,Sony RX100 M2 Review!,397824,1,5,8,2013-08-10,4,21,482,16
584,1336,190,339,9802,0,Samsung Galaxy Note 3 Impressions!,355970,23,1,8,2013-08-13,3,34,551,8
583,2306,609,337,24843,0,Phonebloks: Explained!,1219152,22,4,8,2013-08-16,3,22,612,11
582,3835,369,467,23153,0,The New Cyanogenmod!,993234,22,1,8,2013-08-20,4,20,516,11
581,3892,847,491,31010,0,LG G2 Review!,2594492,22,4,8,2013-08-23,3,13,522,18
580,1396,186,268,13708,0,Samsung Galaxy Note 3 Sizeup!,254094,23,4,8,2013-08-30,7,29,467,17
579,8523,1385,752,79333,0,Samsung Galaxy Note 3 Review!,3694566,21,4,9,2013-09-06,7,29,592,22
578,1787,159,364,10433,0,Google Nexus 5: What to Expect!,314276,20,0,9,2013-09-09,3,31,396,18
577,14093,3294,812,82906,0,Apple iPhone 5s Review!,7677753,21,4,9,2013-09-13,4,23,435,11
576,5028,1464,747,27494,0,Top 5  Best Smartphone Cameras!,2046580,22,2,9,2013-09-18,5,31,1213,21
575,2313,345,392,21314,0,Curved Display Smartphones: Explained!,604821,0,1,9,2013-09-24,6,38,328,16
574,2403,689,546,13803,0,Sony Xperia Z1 Review!,1072540,22,2,9,2013-09-25,1,22,457,23
573,3051,457,614,22790,0,Samsung Galaxy Gear Review!,1158516,23,2,10,2013-10-02,7,27,422,24
572,3135,580,336,23957,0,Motorola Ara Impressions!,1090905,21,0,10,2013-10-07,5,25,527,14
571,4716,895,648,37259,0,Top 5 Android 4.4 Kitkat Features!,1896517,2,5,10,2013-10-12,5,34,829,23
570,2441,415,406,17097,0,How Google Now is Taking Over!,554801,3,2,10,2013-10-16,4,30,620,19
569,1984,167,273,15524,0,Google Nexus 5: Black vs White!,535407,16,5,10,2013-10-19,3,31,475,13
568,5431,717,903,47234,0,Google Nexus 5 Review!,2581286,23,0,10,2013-10-21,2,22,611,34
567,3135,737,540,34937,0,Apple iPad Air Review!,1866206,0,4,10,2013-10-25,4,22,458,15
566,3693,629,394,33081,0,Samsung Galaxy Round Review!,1278034,21,1,10,2013-10-29,4,28,490,14
565,5669,3663,307,103634,0,LG G Flex Self Healing Demo!,7993939,1,4,11,2013-11-01,3,28,471,14
564,9619,1650,503,42148,0,Sony PS4 vs XBox One Impressions!,2058873,23,5,11,2013-11-02,1,33,540,8
563,1788,213,482,13204,0,Google Nexus 5 vs Moto X! ($350),655210,23,0,11,2013-11-04,2,32,722,19
562,2363,1309,558,34626,0,Oppo N1 Review! (Cyanogenmod Phone),2433096,19,4,11,2013-11-08,4,35,424,20
560,3230,662,571,25110,0,Motorola Moto G Review!,2536275,19,5,11,2013-11-16,8,23,549,16
559,2662,248,350,19347,0,Google Play Editions: Explained!,485455,20,0,11,2013-11-18,2,32,512,17
558,2477,513,457,22937,0,Nokia Lumia 1520 Review!,1760509,22,0,11,2013-11-25,7,24,382,20
557,1791,333,502,15138,0,Oppo Find 7 Rant!,354306,21,2,11,2013-11-27,2,17,572,12
556,4548,889,437,19326,0,Top 5 Smartphones of 2013!,705848,23,3,12,2013-12-05,8,26,813,15
555,1596,199,356,16954,0,Nexus 5: Revisited! (What's on my Phone),840858,21,6,12,2013-12-08,3,40,813,20
554,2878,431,415,18038,0,Top 5 Tablets (Early 2014) Collab!,757781,23,3,12,2013-12-12,4,34,576,21
553,1196,97,201,13124,0,MKBHD Update 10.0! (CES 2014),261663,19,1,12,2013-12-17,5,29,388,6
552,1380,141,416,13524,0,CES 2014 Gear Bag Tour!,379936,19,3,12,2013-12-19,2,23,1250,14
551,736,90,298,9709,0,4K Cameras at CES 2014!,345012,23,5,12,2013-12-21,2,23,384,11
550,337,50,127,6867,0,Sony Xperia Z1S & Z1 Compact at CES 2014!,229553,16,1,12,2013-12-24,3,41,355,6
549,705,72,146,8533,0,Tesla Model S at CES 2014!,196380,17,4,1,2014-01-03,10,26,340,8
548,642,69,286,9164,0,Samsung Galaxy NotePro & TabPro at CES 2014!,287916,22,5,1,2014-01-04,1,44,351,8
547,1636,369,228,11251,0,Best Cars of CES 2014!,537926,9,1,1,2014-01-07,3,22,368,8
546,3169,311,259,18159,0,New Mac Pro Unboxing & Impressions!,676400,21,2,1,2014-01-08,1,35,401,9
545,1476,276,382,13501,0,Samsung Galaxy Note 3: Revisited!,650945,8,3,1,2014-01-09,1,33,483,9
544,1204,294,376,13230,0,New Mac Pro Performance Review!,599602,16,3,1,2014-01-09,0,31,564,40
543,1442,307,542,16652,0,Top 5 Wearable Tech! (Early 2014),738909,18,4,1,2014-01-10,1,33,598,10
542,756,223,225,11969,0,Setup Tour Project 2014!,333125,14,5,1,2014-01-11,1,24,486,10
541,1835,297,606,23994,0,Google Sells Motorola: Explained!,731563,0,1,1,2014-01-14,3,33,644,14
540,1525,179,214,11472,0,Bright Red Google Nexus 5!,336901,0,6,1,2014-01-19,5,26,516,21
539,1000,260,396,12198,0,Samsung Galaxy S5: What to Expect!,348078,19,1,1,2014-01-21,2,34,420,13
538,1032,209,330,13743,0,HTC M8: What to Expect!,439217,22,5,1,2014-01-25,4,23,557,17
537,5847,202,231,42807,0,"1,000,000!",459319,22,2,1,2014-01-29,4,10,10,8
536,4319,584,274,37261,0,Audio Technica ATH-M50X Review!,2002260,23,4,1,2014-01-31,2,31,495,20
535,3396,662,542,27919,0,New Mac Pro Review!,1812580,1,4,2,2014-02-07,7,19,487,7
534,1184,136,344,16980,0,MKBHD Update 10.1!,331040,20,5,2,2014-02-08,1,18,433,4
533,4858,1973,425,55028,0,Samsung Galaxy S5 Impressions!,3556526,20,5,2,2014-02-08,0,30,350,8
532,2709,206,430,23394,0,The State of 4K: Early 2014!,675778,22,2,2,2014-02-12,4,28,615,6
531,3788,457,433,27399,0,Top 5 Upcoming Smartphones! (Early 2014),842232,21,5,2,2014-02-15,3,40,724,18
530,2236,201,412,16523,0,Ask MKBHD V1!,449531,17,3,2,2014-02-20,5,13,490,13
529,1506,205,445,17811,0,Android Wear: State of Wearable Tech!,414949,1,0,2,2014-02-24,4,37,381,8
528,2853,400,345,28743,0,HTC One M8 Impressions!,1141670,2,1,2,2014-02-25,1,23,451,11
527,2576,548,235,30820,0,HTC One M8 Dot View Case!,1973545,0,5,3,2014-03-01,4,25,516,17
526,3787,754,10047,24035,0,The Setup Tour Project 2014!,1198245,23,0,3,2014-03-03,2,28,411,10
525,5457,994,938,46745,0,HTC One M8 Review!,3451710,21,6,3,2014-03-16,13,18,428,17
524,4744,1094,709,27578,0,Samsung Galaxy S5 Review!,1816530,1,3,3,2014-03-20,4,25,402,16
523,1421,257,747,21400,0,Oppo Find 7a Review!,692989,22,1,3,2014-03-25,5,20,353,18
522,1647,241,350,19453,0,HTC One M8 Google Play Edition Review!,764430,21,2,3,2014-03-26,1,38,510,10
521,2385,298,343,19928,0,OnePlus One Impressions!,572118,16,6,4,2014-04-06,11,24,455,17
519,4138,535,667,43050,0,Top 5 Tesla Model S Features!,1442339,23,2,4,2014-04-16,10,29,376,7
518,2067,298,491,25482,0,Top 5 OnePlus One Features! (Cyanogenmod 11S),918510,18,5,4,2014-04-19,3,45,460,14
517,1608,147,359,15121,0,Ask MKBHD V2!,313305,20,6,4,2014-04-20,1,13,365,13
516,6929,830,730,57747,0,OnePlus One Review!,3029150,19,3,4,2014-04-24,4,19,420,19
515,3137,1216,304,33040,0,Curved TVs: Explained!,3365868,4,5,5,2014-05-03,9,22,472,13
514,8549,3318,301,43879,0,The iPhone 6 Model!,7581360,4,2,5,2014-05-07,4,19,418,14
513,2723,317,367,24787,0,LG G3 Impressions!,1308594,2,3,5,2014-05-15,8,18,413,10
512,4561,428,880,32905,0,MKBHD Setup Tour 2014!,1487743,3,1,5,2014-05-20,5,22,1525,14
511,10110,2643,278,41749,0,The Problem with Phone Cases!,1952523,2,5,5,2014-05-24,4,29,378,7
510,4396,695,383,30521,0,iOS 8 Features & Impressions!,1203180,22,6,5,2014-05-25,1,29,528,23
509,2060,310,353,20147,0,LG G3 QHD Display Review!,852847,17,1,5,2014-05-27,2,25,492,14
508,1890,383,382,16460,0,Samsung Galaxy Note 4 Hype!,722042,18,5,5,2014-05-31,4,27,500,13
507,5554,647,621,33040,0,LG G3 Review!,2766354,3,0,6,2014-06-02,2,13,484,21
506,2608,662,363,26396,0,Amazon Fire Phone: Explained!,1286251,19,2,6,2014-06-04,2,29,417,14
505,597,105,180,10690,0,LG G Watch Hands-on Impressions!,388945,0,5,6,2014-06-07,3,32,465,19
504,1677,188,265,20126,0,Moto 360 Impressions!,1005980,1,2,6,2014-06-11,4,21,356,17
503,4123,440,418,40633,0,Top 5 Best Android L Features!,1455382,0,3,6,2014-06-19,8,30,742,26
501,2883,450,333,35214,0,MKBHD Edition Macbook Pro! (Colorware Custom),1219121,6,3,6,2014-06-26,7,45,371,7
500,7789,2925,302,60750,0,iPhone 6 Sapphire Crystal Display!,9174069,5,4,6,2014-06-27,1,34,519,16
499,3832,865,434,37312,0,iPhone 6 Sapphire: Explained!,3172486,21,5,6,2014-06-28,1,29,590,13
498,3639,176,538,28456,0,Ask MKBHD V3!,392062,18,4,7,2014-07-04,6,13,390,6
497,2912,229,333,21141,0,OnePlus One: Revisited!,1113307,22,0,7,2014-07-07,3,23,414,20
496,2528,288,388,24532,0,Nexus 6 & Nexus 9 Wishlist!,602428,3,5,7,2014-07-19,12,27,395,15
495,1708,287,472,22990,0,Android Wear Review! (Smartwatches),988795,21,3,7,2014-07-24,5,35,401,4
494,1427,254,306,24166,0,Prime Phones: Explained!,661982,20,5,7,2014-07-26,2,24,537,10
493,1893,255,433,26719,0,Sony RX100 MKIII Review!,979944,17,6,8,2014-08-03,8,24,464,22
492,2058,501,457,23126,0,NVIDIA Shield Tablet Review!,1177283,23,0,8,2014-08-04,1,28,440,23
491,2369,480,771,24846,0,What's on my Tech: 2014! (Back to School),942349,1,5,8,2014-08-09,5,41,915,13
490,24813,5477,388,204860,0,The Truth About Beats by Dre!,9367021,20,5,8,2014-08-16,7,29,570,17
489,3476,628,367,36199,0,Samsung Galaxy Note 4 Impressions!,2251157,15,3,8,2014-08-21,5,34,317,8
488,6698,1705,278,43922,0,Samsung Galaxy Note Edge Impressions!,5501075,0,6,8,2014-08-24,3,37,302,13
487,6186,2898,401,68142,0,Apple Watch Impressions!,2980259,0,6,8,2014-08-31,7,24,408,15
485,3156,437,646,47464,0,Moto X (2014) Review!,1788621,23,2,9,2014-09-03,3,21,320,19
486,3220,622,653,51523,0,Moto 360 Review!,2248667,20,2,9,2014-09-03,0,16,518,16
484,5422,1495,349,38965,0,iPhone 6 Impressions!,3422421,0,3,9,2014-09-11,8,21,355,24
483,5370,2732,298,47516,0,iPhone 6 Plus #BendGate: Explained!,2376352,14,0,9,2014-09-15,4,35,480,24
482,6756,631,212,45634,0,MKBHD Update 10.2!,826548,4,4,9,2014-09-19,4,18,217,4
481,2685,635,288,22370,0,Samsung Galaxy Alpha Review!,1677293,22,4,9,2014-09-19,0,28,418,18
480,2907,319,315,20482,0,Nexus 6 (Shamu) Thoughts!,733388,17,2,9,2014-09-24,5,25,531,8
479,8763,2429,644,63958,0,Apple iPhone 6 Review!,6633335,22,4,9,2014-09-26,2,22,421,17
478,3964,570,553,48624,0,Nexus 6 & Nexus 9 Impressions!,1153020,2,3,10,2014-10-02,6,30,576,11
477,3511,637,405,36285,0,Sharp Aquos Crystal - Bezelless Smartphone!,2081921,20,6,10,2014-10-05,3,43,351,10
476,4648,967,428,40190,0,Apple iPhone 6+ Review!,2300457,8,3,10,2014-10-09,4,23,503,14
475,6147,1164,729,64959,0,Samsung Galaxy Note 4 Review!,3184568,23,2,10,2014-10-15,6,29,692,24
474,5540,954,531,69094,0,Android 5.0 Lollipop Feature Review!,2944066,1,5,10,2014-10-18,3,36,479,8
473,2546,1796,228,21439,0,GoPro Hero 4: Being a Dog in 4K!,792684,18,0,10,2014-10-20,2,32,499,9
472,5444,502,325,48449,0,Google Nexus 6 Unboxing + Hands On!,998564,6,5,10,2014-10-25,5,35,430,18
471,1816,238,391,22310,0,Google Nexus 9 Unboxing + Hands On!,579469,3,1,10,2014-10-28,3,35,432,16
470,3285,885,508,30337,0,Apple iPad Air 2 Review!,2308030,2,6,11,2014-11-02,5,24,506,19
468,5354,684,1022,47999,0,Google Nexus 6 Review!,2778847,20,2,11,2014-11-05,3,22,495,18
469,7501,811,242,63399,0,The Dream Smartphone! (2014),1625084,0,2,11,2014-11-05,0,28,645,10
467,3985,232,279,24806,0,MKBHD Update 10.3!,658786,15,1,11,2014-11-11,6,18,315,6
466,2841,414,579,27809,0,Google Nexus 9 Review!,1254588,14,2,11,2014-11-12,1,22,496,9
465,9279,1534,932,66848,0,Smartphone Awards: 2014!,2660427,14,5,11,2014-11-15,3,24,2132,18
464,1871,353,468,21182,0,Top 5 Wearable Tech! (Late 2014),928759,23,3,11,2014-11-20,5,32,770,14
463,2480,856,487,58234,0,Best Tech under $50!,2784121,16,0,12,2014-12-01,11,20,1206,16
462,2218,355,392,32922,0,Motorola Droid Turbo Review!,1140428,2,0,12,2014-12-08,7,28,437,6
461,1859,245,242,29605,0,MKBHD Update 10.4: 2015!,699264,1,0,12,2014-12-15,7,24,383,8
460,1126,328,194,27885,0,Quantum Dot TVs: Explained!,991913,1,3,12,2014-12-18,3,27,311,15
459,1278,226,264,24031,0,BMW Tech at CES 2015!,1176626,3,2,12,2014-12-24,6,21,381,17
458,814,145,411,15904,0,CES 2015 Highlights!,487871,21,3,1,2015-01-01,8,20,556,8
457,2596,548,305,25753,0,What's on my Android! (Early 2015),1048042,9,3,1,2015-01-08,7,34,1350,12
456,3011,361,325,22459,0,HTC One M9: What to Expect!,848023,14,6,1,2015-01-11,3,27,445,13
455,4068,287,345,24273,0,The State of 4K: Early 2015!,748591,2,3,1,2015-01-15,4,28,611,6
454,3554,2553,223,46205,0,Fun with the BMW i8!,2779032,1,1,1,2015-01-20,5,20,433,18
453,1903,594,362,31187,0,Exploring Drones with Deadmau5!,845174,20,5,1,2015-01-24,4,31,654,17
452,1444,435,409,25115,0,Dell Venue 8 7000 Review!,822561,18,0,1,2015-01-26,2,25,543,12
451,2781,522,374,32143,0,Audio Technica ATH-M70X Review!,1861971,23,6,2,2015-02-01,6,31,447,15
450,1625,430,365,25108,0,OnePlus One & Cyanogenmod 12!,1079152,15,1,2,2015-02-10,9,29,555,11
449,2442,436,266,28485,0,Samsung Galaxy S6 Edge Impressions!,1686114,5,5,2,2015-02-14,4,35,380,19
448,4623,680,381,32582,0,Samsung Galaxy S6 Impressions!,1557211,17,1,2,2015-02-17,3,30,381,17
447,2475,423,317,24639,0,HTC One M9 Impressions!,1130131,16,1,2,2015-02-24,7,23,381,21
446,1383,373,302,21361,0,Dot View 2 Case for HTC One M9!,1039927,17,6,3,2015-03-01,5,31,361,21
445,8385,1424,372,41496,0,The New Macbook Impressions!,2744181,17,6,3,2015-03-01,0,28,417,14
444,4311,1676,320,67942,0,USB Type-C: Explained!,3816840,0,1,3,2015-03-03,2,22,532,14
442,1765,601,380,28326,0,Virtual Reality: Explained!,1297828,5,1,3,2015-03-10,7,27,394,19
441,2141,468,314,30727,0,Logitech MX Master Review!,1608208,0,4,3,2015-03-13,3,26,345,11
440,1653,428,281,25468,0,Oxygen OS on the OnePlus One!,1170964,3,5,3,2015-03-28,15,29,646,7
439,3635,710,719,43052,0,HTC One M9 Review!,1935772,2,2,4,2015-04-01,4,18,501,22
438,1774,357,471,21556,0,Ask MKBHD V4!,632076,19,5,4,2015-04-04,3,13,443,10
437,8596,1868,785,97858,0,Samsung Galaxy S6 Review!,5431698,2,3,4,2015-04-09,5,25,401,15
436,2668,473,302,39114,0,Chromebook Pixel 2 Review!,1305493,1,3,4,2015-04-16,7,26,390,14
435,3489,336,274,28441,0,LG G4 Impressions!,1216629,5,2,4,2015-04-22,6,18,303,18
434,3493,1696,329,51427,0,Samsung Galaxy S6 Edge Review!,5017157,20,4,4,2015-04-24,2,30,469,9
433,6300,485,332,72709,0,Five (More) Facts About Me! (Graduation!),1189033,22,1,4,2015-04-28,4,41,524,8
432,4138,1373,430,41772,0,Apple Watch Review!,2311152,20,6,5,2015-05-03,5,19,421,11
431,2428,639,238,39263,0,YouTube Processing: Explained!,897623,19,0,5,2015-05-11,8,30,560,10
430,5425,944,689,65273,0,LG G4 Review!,2973885,23,3,5,2015-05-14,3,13,441,12
429,1543,631,396,36710,0,10 Apple Watch Questions: Answered!,1568244,19,0,5,2015-05-18,4,35,942,23
428,8304,812,429,50113,0,Top 5 Android Marshmallow Features!,2207586,6,6,5,2015-05-24,6,35,502,18
427,1379,387,250,20157,0,HTC One M9+ (& S6 Plus!),1091518,15,2,5,2015-05-27,3,24,453,6
426,181475,751,258,95266,0,Iron Man Edition Samsung Galaxy S6 Edge!,2009496,13,4,5,2015-05-29,2,40,491,14
425,4929,986,493,40700,0,2015 Macbook Review!,2202121,23,2,6,2015-06-03,5,20,442,11
424,4079,718,468,44984,0,Top 5 Smartphones Under $300! (2015),2799493,22,4,6,2015-06-05,2,36,850,11
423,2072,459,259,35418,0,Open Back Headphones: Explained!,1214353,13,3,6,2015-06-11,6,32,578,6
422,1584,616,232,31349,0,Material Design for Samsung Galaxy S6!,815717,22,1,6,2015-06-16,5,38,657,8
421,4891,1330,301,37025,0,MAINGEAR Shift Supercomputer: Part 1!,1056212,18,2,6,2015-06-24,8,37,385,15
420,2414,520,379,33675,0,Top 5 Upcoming Tech! (Mid 2015),1020134,19,3,6,2015-06-25,1,31,538,8
419,1807,345,473,26609,0,Ask MKBHD V5! #HYPE,697242,5,2,7,2015-07-01,6,19,451,4
418,2280,861,416,33254,0,OnePlus 2 Camera Review!,1191873,4,5,7,2015-07-04,3,24,543,16
417,69889,1048,293,68421,0,iPod Touch 2015 Review!,2052037,2,4,7,2015-07-10,6,23,536,9
416,2250,573,395,39652,0,GoPro Hero 4 Session Review!,2010985,3,2,7,2015-07-15,5,28,485,27
415,3874,669,458,50465,0,Five OnePlus 2 Impressions!,2148997,4,5,7,2015-07-18,3,27,459,23
414,4710,376,379,42165,0,Moto X Style Impressions!,1653592,21,4,7,2015-07-24,6,25,383,13
413,1377,348,430,27855,0,Sony RX100 IV Review: Pocket 4K!,1165509,3,1,7,2015-07-28,4,32,566,10
412,2600,331,332,29402,0,Moto G 2015 Review!,1276461,3,2,7,2015-07-29,1,19,434,11
411,2176,433,395,31090,0,OnePlus 2 Unboxing & Setup!,1122029,3,3,8,2015-08-06,8,27,429,11
410,4122,547,369,32664,0,Samsung Galaxy Note 5 Impressions! (& GS6 Edge+),1450349,23,4,8,2015-08-07,1,48,378,21
409,2608,476,261,40693,0,Jaybird X2 Review: Best Bluetooth Earbuds!,1530870,2,2,8,2015-08-12,5,42,470,13
408,9588,969,299,62312,0,"On the ""Perfect Smartphone""",1574972,0,4,8,2015-08-14,2,27,354,11
407,5709,898,839,49734,0,OnePlus 2 Review!,3247565,22,1,8,2015-08-18,4,17,489,12
406,2094,381,236,28492,0,Moto 360 2nd Gen Impressions!,1319577,23,6,8,2015-08-23,5,29,295,14
405,3177,337,535,28237,0,Ask MKBHD V6! 4K on a Smartphone?!,937183,3,5,8,2015-08-29,6,34,316,8
404,10620,2615,318,75345,0,iPhone 6s Impressions!,6961688,19,2,9,2015-09-02,4,22,384,10
403,5849,874,277,39335,0,iPad Pro Impressions!,2083471,19,0,9,2015-09-07,5,21,416,16
402,5679,1435,548,53123,0,Samsung Galaxy Note 5 Review!,4040104,2,3,9,2015-09-10,3,29,441,14
401,4134,1510,201,49457,0,iPhone 6s & 6s Plus Unboxing & First Look!,2566100,6,3,9,2015-09-10,0,42,423,16
400,3612,417,478,33338,0,Moto X Pure (2015) Review!,1600010,2,4,9,2015-09-18,8,26,427,12
399,4427,591,377,56405,0,Nexus 6P & 5X Impressions!,2077359,12,1,9,2015-09-22,4,26,552,17
398,11184,2389,606,107866,0,iPhone 6s Review!,6734565,23,4,9,2015-09-25,3,17,443,25
397,2561,408,367,31988,0,Dope Tech #1: Weapon!,1035150,1,2,9,2015-09-30,5,21,501,8
396,1478,361,237,26407,0,Moto 360 V2 Review!,1168826,4,5,10,2015-10-03,3,19,376,14
395,4561,1084,330,36964,0,iPhone 6s #Chipgate: Explained!,1131889,2,4,10,2015-10-09,6,31,677,11
394,2320,432,211,35486,0,Nexus 6P Unboxing & Setup!,1367241,1,1,10,2015-10-13,4,26,364,14
393,67784,250,192,25941,0,Update 11.0: MKBHD.com!,590852,19,3,10,2015-10-15,2,23,394,8
392,8919,958,809,93564,0,Nexus 6P Review!,3918612,8,0,10,2015-10-19,4,16,616,14
391,3688,339,204,33848,0,OnePlus X Impressions: Super Budget!,1313805,18,2,10,2015-10-21,2,36,400,9
390,2031,701,268,29424,0,Dope Tech #2: Customs!,1061539,5,1,10,2015-10-27,6,22,459,10
389,3735,619,349,44925,0,Google Nexus 5X Review!,2153175,9,3,10,2015-10-29,2,23,408,18
388,3251,835,305,54116,0,Smartphone Camera Quality: Explained!,1624191,2,1,11,2015-11-03,5,37,392,13
387,4278,890,378,36572,0,iPad Pro Second Impressions! [Apple Pencil],1787452,21,4,11,2015-11-06,3,43,317,13
386,4241,1525,490,35587,0,Blackberry Priv Review!,2394129,1,4,11,2015-11-13,7,23,347,11
385,4152,909,399,36666,0,Sony Xperia Z5 Premium: A 4K Smartphone!,1804039,3,6,11,2015-11-15,2,40,364,14
384,3811,647,303,43614,0,YouTube Gear #1 | Blue Yeti!,1256922,4,4,11,2015-11-20,5,28,320,8
383,4015,505,403,37595,0,OnePlus X Review!,1819485,5,1,11,2015-11-24,4,17,591,17
382,2780,420,388,31597,0,5 Facts about the LG V10!,1217182,16,3,11,2015-11-26,2,25,357,11
381,3663,900,233,40848,0,iPhone 6s Battery Case: Explained!,1732604,16,1,12,2015-12-01,5,34,401,14
380,1894,428,155,19861,0,Grado SR80e: Dope Budget Headphones!,765556,23,6,12,2015-12-06,5,36,407,14
379,3352,922,479,45027,0,Tech of the Year: Tablets!,1931017,6,2,12,2015-12-09,3,26,439,19
378,5198,809,311,73910,0,Talking Tech with Kobe Bryant!,1561393,5,5,12,2015-12-12,3,30,373,10
376,248681,285,102,99764,0,Pick Your Smartphone Giveaway!,714050,7,1,12,2015-12-15,3,30,290,18
377,8636,1160,770,63974,0,Smartphone Awards: 2015!,2036372,2,3,12,2015-12-17,2,24,1842,19
375,2366,408,475,39421,0,Dope Tech: Best of 2015!,916136,6,5,12,2015-12-19,2,24,362,17
374,2396,369,154,37133,0,MKBHD Update 12.0: Moving Out!,834656,14,6,12,2015-12-20,1,30,278,5
373,1694,206,316,27430,0,Ask MKBHD V7: CES 2016!,688449,1,2,12,2015-12-30,10,23,316,7
372,2563,352,462,41708,0,Dope Tech: CES 2016!,1399943,23,4,1,2016-01-01,2,20,393,19
371,1965,382,342,27021,0,RED Raven Impressions: 4.5K!,1049853,2,1,1,2016-01-05,4,28,349,16
370,4641,524,336,26765,0,The State of 4K: Early 2016!,769147,11,4,1,2016-01-08,3,28,444,7
369,19847,5186,303,97312,0,iPhone 7 with no Headphone Jack?!,5677815,0,6,1,2016-01-10,2,33,378,7
368,1859,292,263,22655,0,YouTube Gear #2 | Carbon Slider!,616542,21,2,1,2016-01-20,10,32,364,14
367,6360,1080,273,49928,0,Are Tablets Dead?,1644702,19,5,1,2016-01-23,3,17,392,9
366,3413,808,354,37683,0,Top 5 Upcoming Tech: 2016!,1181183,2,4,1,2016-01-29,6,26,453,16
365,2094,613,378,34896,0,Dope Tech: Crazy Speakers!,1412403,5,3,2,2016-02-04,6,26,616,12
364,2112,399,273,20500,0,AKG K702 Review: Comfy Headphones!,707830,14,6,2,2016-02-07,3,34,454,6
363,3875,861,369,32568,0,What's on my Smartphone 2016!,1544744,4,4,2,2016-02-12,5,29,1028,17
362,8245,1606,293,66101,0,Samsung Galaxy S7 & S7 Edge Impressions!,5649693,4,2,2,2016-02-17,5,40,333,19
361,3001,698,337,35031,0,Nextbit Robin Review: Unlimited Storage?,1404214,0,6,2,2016-02-21,4,40,385,7
360,4277,873,341,52297,0,Top 5 Most Overpriced Tech! (Pt 2),1870486,22,0,2,2016-02-22,1,34,962,15
359,7201,5321,241,51079,0,Samsung Galaxy S7 Edge: Biggest Flaws!,2932179,4,5,2,2016-02-27,5,38,418,14
